transaction_id,date,product_id,customer_id,region,quantity,unit_price,discount,revenue
T104766,2025-09-16,P0016,C00198,west,6.0,2604.21,0.0,15625.26
T107762,2025-02-14,P0003,C00010,south,2.0,10949.99,0.1,19709.98
T100644,2023-09-22,P0003,C00049,east,1.0,10949.99,0.05,10402.49
T108547,2025-12-30,P0029,C00060,north,9.0,12773.07,0.0,114957.63
T107000,2025-12-28,P0002,C00186,north,5.0,13910.88,0.0,69554.4
T100120,2025-11-02,P0019,C00038,west,9.0,6013.99,0.0,54125.91
T102981,2024-10-24,P0028,C00111,north,4.0,13737.15,0.0,54948.6
T103074,2023-10-07,P0009,C00150,east,4.0,11247.7,0.0,44990.8
T108072,2023-07-15,P0019,C00214,central,4.0,6013.99,0.0,24055.96
T103278,2025-12-27,P0030,C00133,east,3.0,6824.34,0.0,20473.02
T102135,2023-05-23,P0039,C00023,west,5.0,14579.92,0.0,72899.6
T107386,2023-09-13,P0019,C00116,central,2.0,6013.99,0.0,12027.98
T100134,2023-11-04,P0006,C00073,south,4.0,7884.39,0.0,31537.56
T106373,2023-09-17,P0033,C00063,north,4.0,10082.29,0.0,40329.16
T108788,2025-04-09,P0029,C00147,north,6.0,12773.07,0.15,65142.66
T102559,2023-05-10,P0010,C00102,central,2.0,8164.43,0.05,15512.42
T100062,2024-06-20,P0001,C00128,south,3.0,6017.98,0.0,18053.94
T101358,2025-02-23,P0029,C00076,central,3.0,12773.07,0.05,36403.25
T106537,2025-01-12,P0005,C00081,west,3.0,8621.09,0.0,25863.27
T102467,2023-09-19,P0032,C00207,central,5.0,5656.65,0.0,28283.25
T100679,2023-06-23,P0005,C00208,central,8.0,8621.09,0.05,65520.28
T105605,2023-03-18,P0023,C00158,east,5.0,10713.43,0.1,48210.44
T100741,2023-01-19,P0024,C00133,east,4.0,11884.11,0.05,45159.62
T106751,2025-07-11,P0024,C00061,west,2.0,11884.11,0.1,21391.4
T103641,2023-02-26,P0026,C00200,north,1.0,13905.57,0.0,13905.57
T106885,2023-12-08,P0017,C00103,west,6.0,382.2,0.1,2063.88
T106699,2024-04-22,P0019,C00196,east,3.0,6013.99,0.0,18041.97
T103258,2025-08-30,P0035,C00197,south,2.0,8930.77,0.1,16075.39
T101873,2025-02-19,P0034,C00223,central,2.0,10038.95,0.0,20077.9
T102596,2023-10-25,P0032,C00186,north,9.0,5656.65,0.1,45818.86
T101717,2025-03-04,P0024,C00140,west,3.0,11884.11,0.0,35652.33
T102912,2025-11-14,P0008,C00102,central,7.0,499.0,0.0,3493.0
T102843,2025-02-08,P0039,C00078,west,8.0,14579.92,0.05,110807.39
T104027,2023-08-02,P0035,C00247,north,1.0,8930.77,0.2,7144.62
T107556,2024-09-14,P0007,C00112,south,7.0,14423.4,0.0,100963.8
T106623,2024-01-16,P0038,C00200,north,3.0,5836.46,0.05,16633.91
T107706,2023-12-28,P0037,C00169,central,7.0,8484.46,0.05,56421.66
T100489,2025-12-03,P0002,C00068,north,9.0,13910.88,0.1,112678.13
T100493,2024-11-09,P0036,C00099,north,10.0,4229.62,0.0,42296.2
T100690,2023-06-28,P0025,C00154,west,1.0,9148.51,0.0,9148.51
T103821,2024-01-15,P0016,C00224,central,1.0,2604.21,0.0,2604.21
T100602,2024-04-04,P0018,C00250,north,4.0,6437.51,0.0,25750.04
T101911,2023-06-19,P0025,C00084,north,9.0,9148.51,0.05,78219.76
T106931,2024-10-02,P0012,C00134,east,14.0,14484.04,0.15,172360.08
T106163,2024-06-24,P0010,C00211,south,5.0,8164.43,0.0,40822.15
T107142,2025-09-17,P0039,C00046,south,8.0,14579.92,0.0,116639.36
T103757,2024-07-23,P0037,C00202,east,2.0,8484.46,0.1,15272.03
T102366,2023-07-06,P0028,C00245,central,3.0,13737.15,0.0,41211.45
T104370,2023-01-09,P0022,C00152,north,3.0,3102.81,0.0,9308.43
T105680,2025-05-03,P0039,C00030,north,1.0,14579.92,0.0,14579.92
T105786,2023-04-15,P0024,C00012,east,3.0,11884.11,0.05,33869.71
T101361,2025-07-05,P0028,C00179,north,7.0,13737.15,0.0,96160.05
T104932,2025-06-12,P0001,C00060,north,4.0,6017.98,0.1,21664.73
T101526,2024-01-14,P0025,C00147,north,5.0,9148.51,0.0,45742.55
T107024,2024-03-22,P0007,C00159,north,5.0,14423.4,0.2,57693.6
T106444,2024-07-05,P0022,C00246,south,3.0,3102.81,0.2,7446.74
T106566,2023-11-03,P0002,C00219,west,9.0,13910.88,0.1,112678.13
T101551,2023-11-27,P0020,C00144,west,4.0,4508.3,0.0,18033.2
T105168,2025-11-01,P0025,C00178,west,7.0,9148.51,0.0,64039.57
T108833,2024-01-21,P0016,C00146,central,4.0,2604.21,0.0,10416.84
T101337,2023-07-25,P0014,C00160,south,3.0,500.0,0.1,1350.0
T103901,2025-12-16,P0021,C00195,east,3.0,359.09,0.0,1077.27
T103010,2023-02-27,P0016,C00175,east,2.0,2604.21,0.0,5208.42
T107897,2024-04-12,P0008,C00148,north,5.0,499.0,0.15,2120.75
T102250,2025-06-07,P0017,C00203,west,7.0,382.2,0.0,2675.4
T102346,2024-07-28,P0014,C00139,south,3.0,500.0,0.0,1500.0
T108459,2023-08-25,P0022,C00096,central,6.0,3102.81,0.1,16755.17
T102784,2023-11-26,P0019,C00231,north,11.0,6013.99,0.0,66153.89
T106464,2025-03-10,P0027,C00113,east,3.0,9818.49,0.1,26509.92
T100150,2024-01-28,P0005,C00134,east,6.0,8621.09,0.0,51726.54
T102804,2025-07-08,P0030,C00183,south,7.0,6824.34,0.0,47770.38
T104838,2025-11-13,P0008,C00169,central,3.0,499.0,0.0,1497.0
T102086,2023-09-04,P0022,C00246,south,1.0,3102.81,0.0,3102.81
T103751,2023-07-16,P0002,C00135,north,2.0,13910.88,0.1,25039.58
T102259,2025-01-08,P0008,C00178,west,6.0,499.0,0.0,2994.0
T104017,2025-03-19,P0023,C00002,west,7.0,10713.43,0.1,67494.61
T105044,2024-08-20,P0039,C00117,west,8.0,14579.92,0.0,116639.36
T104996,2025-04-22,P0009,C00038,south,1.0,11247.7,0.15,9560.54
T107752,2025-07-27,P0033,C00053,west,2.0,10082.29,0.0,20164.58
T106620,2023-12-06,P0014,C00090,south,3.0,500.0,0.05,1425.0
T103856,2023-12-31,P0019,C00082,east,4.0,6013.99,0.05,22853.16
T100859,2025-01-31,P0034,C00064,north,2.0,10038.95,0.05,19074.0
T106256,2024-06-12,P0007,C00193,east,7.0,14423.4,0.0,100963.8
T106666,2025-10-16,P0014,C00216,south,6.0,500.0,0.1,2700.0
T106032,2024-11-28,P0039,C00233,west,7.0,14579.92,0.0,102059.44
T107420,2023-09-28,P0015,C00109,north,6.0,4549.66,0.0,27297.96
T107471,2023-08-31,P0023,C00235,east,4.0,10713.43,0.0,42853.72
T104462,2023-05-10,P0017,C00006,east,1.0,382.2,0.1,343.98
T107058,2023-12-08,P0015,C00079,south,6.0,4549.66,0.0,27297.96
T101779,2024-12-19,P0006,C00058,east,1.0,7884.39,0.0,7884.39
T106240,2025-07-06,P0039,C00031,south,8.0,14579.92,0.0,116639.36
T105227,2024-12-17,P0018,C00155,west,6.0,6437.51,0.0,38625.06
T101818,2025-01-03,P0003,C00210,north,3.0,10949.99,0.0,32849.97
T104548,2025-04-14,P0004,C00097,north,7.0,4999.13,0.0,34993.91
T102704,2024-11-15,P0011,C00073,south,3.0,8863.25,0.2,21271.8
T100175,2025-10-28,P0017,C00127,south,5.0,382.2,0.1,1719.9
T102093,2025-04-06,P0035,C00103,west,6.0,8930.77,0.0,53584.62
T107308,2023-02-26,P0012,C00240,south,6.0,14484.04,0.0,86904.24
T103491,2023-05-28,P0011,C00064,north,1.0,8863.25,0.0,8863.25
T108054,2025-07-08,P0004,C00102,central,3.0,4999.13,0.0,14997.39
T100082,2024-01-17,P0019,C00043,west,2.0,6013.99,0.0,12027.98
T100816,2024-07-29,P0031,C00096,central,4.0,1566.84,0.0,6267.36
T106056,2023-05-02,P0010,C00181,south,6.0,8164.43,0.0,48986.58
T107152,2023-08-15,P0014,C00113,east,6.0,500.0,0.1,2700.0
T105580,2025-01-07,P0027,C00172,central,12.0,9818.49,0.0,117821.88
T100283,2023-10-29,P0009,C00092,south,7.0,11247.7,0.0,78733.9
T107893,2024-08-21,P0022,C00131,west,3.0,3102.81,0.1,8377.59
T106158,2023-10-04,P0037,C00186,north,7.0,8484.46,0.2,47512.98
T107969,2025-07-07,P0012,C00161,west,4.0,14484.04,0.0,57936.16
T102915,2025-12-15,P0019,C00078,west,1.0,6013.99,0.0,6013.99
T101813,2024-08-15,P0021,C00176,east,7.0,359.09,0.0,2513.63
T101271,2025-10-12,P0018,C00003,north,10.0,6437.51,0.05,61156.34
T104883,2025-04-14,P0007,C00132,central,1.0,14423.4,0.0,14423.4
T108747,2024-12-06,P0038,C00068,north,6.0,5836.46,0.0,35018.76
T107485,2024-08-21,P0004,C00248,north,6.0,4999.13,0.0,29994.78
T106057,2023-03-22,P0005,C00042,central,8.0,8621.09,0.1,62071.85
T102642,2023-05-28,P0019,C00050,east,5.0,6013.99,0.0,30069.95
T105403,2023-02-08,P0008,C00176,east,3.0,499.0,0.0,1497.0
T104508,2024-07-11,P0005,C00190,north,6.0,8621.09,0.0,51726.54
T102305,2024-09-02,P0033,C00113,east,5.0,10082.29,0.0,50411.45
T105360,2024-01-03,P0019,C00052,east,3.0,6013.99,0.0,18041.97
T104195,2024-11-19,P0013,C00115,east,8.0,9164.46,0.0,73315.68
T104655,2024-12-17,P0004,C00205,north,11.0,4999.13,0.0,54990.43
T106705,2025-04-15,P0011,C00172,central,2.0,8863.25,0.0,17726.5
T104168,2024-03-22,P0013,C00054,central,3.0,9164.46,0.0,27493.38
T103849,2023-02-14,P0022,C00125,north,3.0,3102.81,0.1,8377.59
T108980,2023-10-01,P0012,C00228,south,5.0,14484.04,0.0,72420.2
T108850,2023-11-13,P0025,C00030,north,8.0,9148.51,0.0,73188.08
T107592,2025-06-12,P0005,C00064,north,13.0,8621.09,0.1,100866.75
T102414,2024-02-20,P0011,C00100,east,4.0,8863.25,0.2,28362.4
T103554,2025-04-19,P0037,C00025,south,4.0,8484.46,0.0,33937.84
T104691,2024-08-27,P0034,C00046,south,11.0,10038.95,0.0,110428.45
T104498,2024-11-03,P0005,C00161,west,7.0,8621.09,0.0,60347.63
T102195,2023-07-29,P0023,C00036,north,3.0,10713.43,0.0,32140.29
T102600,2024-07-07,P0022,C00156,south,2.0,3102.81,0.0,6205.62
T107051,2025-12-28,P0019,C00044,south,5.0,6013.99,-1.2098386618839451e-16,30069.95
T104314,2023-06-25,P0005,C00069,central,4.0,8621.09,0.1,31035.92
T103366,2024-07-20,P0009,C00159,north,4.0,11247.7,0.0,44990.8
T106328,2025-11-27,P0020,C00216,south,5.0,4508.3,0.1,20287.35
T107346,2025-12-11,P0008,C00070,west,9.0,499.0,0.0,4491.0
T102633,2023-02-05,P0025,C00221,west,4.0,9148.51,0.05,34764.34
T106743,2024-10-31,P0017,C00236,east,7.0,382.2,0.0,2675.4
T102434,2023-01-30,P0019,C00029,east,1.0,6013.99,0.1,5412.59
T107038,2023-12-19,P0026,C00089,east,3.0,13905.57,0.2,33373.37
T105572,2023-07-05,P0007,C00087,central,4.0,14423.4,0.0,57693.6
T105454,2025-11-01,P0012,C00162,north,1.0,14484.04,0.0,14484.04
T104520,2024-03-30,P0019,C00007,central,3.0,6013.99,0.0,18041.97
T103545,2023-05-23,P0002,C00002,west,6.0,13910.88,0.0,83465.28
T104918,2023-07-02,P0030,C00034,east,2.0,6824.34,0.0,13648.68
T108743,2025-11-08,P0017,C00218,central,7.0,382.2,0.0,2675.4
T100517,2025-05-26,P0027,C00237,central,7.0,9818.49,0.0,68729.43
T105042,2023-03-03,P0027,C00169,central,2.0,9818.49,0.0,19636.98
T105664,2025-04-04,P0025,C00233,west,2.0,9148.51,0.0,18297.02
T101415,2025-06-01,P0034,C00216,south,7.0,10038.95,0.0,70272.65
T104664,2025-09-26,P0036,C00107,east,4.0,4229.62,0.0,16918.48
T104456,2024-10-19,P0018,C00234,east,7.0,6437.51,0.0,45062.57
T108025,2024-10-27,P0018,C00059,north,4.0,6437.51,0.1,23175.04
T100127,2023-06-13,P0019,C00184,east,5.0,6013.99,0.0,30069.95
T103474,2024-10-04,P0004,C00062,south,7.0,4999.13,0.0,34993.91
T106568,2025-09-16,P0004,C00130,east,4.0,4999.13,0.15,16997.04
T104310,2023-09-16,P0007,C00047,central,7.0,14423.4,0.05,95915.61
T102438,2024-05-09,P0022,C00197,south,4.0,3102.81,0.0,12411.24
T103765,2023-11-03,P0034,C00121,east,1.0,10038.95,0.0,10038.95
T105459,2023-10-04,P0005,C00106,west,5.0,8621.09,0.0,43105.45
T105123,2023-06-26,P0024,C00143,south,5.0,11884.11,0.0,59420.55
T108907,2023-09-02,P0005,C00072,west,2.0,8621.09,0.1,15517.96
T101473,2023-08-07,P0016,C00080,north,4.0,2604.21,0.0,10416.84
T107015,2023-09-30,P0031,C00214,central,1.0,1566.84,0.0,1566.84
T103560,2024-09-22,P0011,C00163,west,2.0,8863.25,0.0,17726.5
T103951,2025-03-08,P0030,C00042,central,7.0,6824.34,0.2,38216.3
T100049,2025-04-12,P0028,C00152,north,7.0,13737.15,0.0,96160.05
T108353,2024-03-13,P0011,C00008,south,2.0,8863.25,0.0,17726.5
T100887,2023-09-24,P0006,C00003,north,3.0,7884.39,0.0,23653.17
T102616,2023-03-01,P0006,C00127,south,5.0,7884.39,0.15,33508.66
T100516,2024-01-22,P0027,C00106,west,4.0,9818.49,0.0,39273.96
T103168,2023-08-12,P0040,C00177,south,5.0,12756.37,0.0,63781.85
T102949,2024-05-12,P0012,C00148,north,8.0,14484.04,0.0,115872.32
T101424,2024-04-08,P0034,C00065,east,2.0,10038.95,0.2,16062.32
T100139,2024-09-15,P0034,C00124,west,3.0,10038.95,0.0,30116.85
T101924,2024-04-02,P0040,C00040,north,5.0,12756.37,0.1,57403.67
T102378,2025-08-19,P0034,C00109,north,7.0,10038.95,0.0,70272.65
T103197,2025-06-07,P0034,C00248,north,4.0,10038.95,0.0,40155.8
T100112,2024-01-21,P0006,C00159,north,1.0,7884.39,0.0,7884.39
T104559,2023-12-22,P0011,C00051,east,7.0,8863.25,0.0,62042.75
T104595,2023-03-17,P0035,C00087,west,2.0,8930.77,0.0,17861.54
T103250,2025-03-12,P0034,C00095,central,1.0,10038.95,0.0,10038.95
T104690,2024-02-02,P0024,C00041,east,3.0,11884.11,0.0,35652.33
T106098,2023-05-14,P0018,C00105,west,4.0,6437.51,0.0,25750.04
T107689,2024-06-09,P0014,C00028,central,1.0,500.0,0.0,500.0
T104546,2023-11-25,P0016,C00241,south,8.0,2604.21,0.2,16666.94
T105623,2025-07-01,P0010,C00086,west,3.0,8164.43,0.0,24493.29
T103277,2023-07-12,P0035,C00002,west,4.0,8930.77,0.0,35723.08
T108731,2025-10-20,P0008,C00137,south,6.0,499.0,0.0,2994.0
T107720,2024-07-21,P0018,C00194,east,4.0,6437.51,0.1,23175.04
T108107,2024-07-02,P0023,C00120,west,6.0,10713.43,0.15,54638.49
T106945,2025-04-17,P0028,C00133,east,12.0,13737.15,0.0,164845.8
T107460,2023-02-13,P0005,C00007,central,4.0,8621.09,0.15,29311.71
T106080,2023-01-07,P0038,C00004,east,7.0,5836.46,0.0,40855.22
T103222,2024-08-15,P0020,C00246,south,6.0,4508.3,0.0,27049.8
T108979,2025-08-31,P0030,C00160,south,4.0,6824.34,0.0,27297.36
T100451,2025-04-21,P0032,C00234,east,8.0,5656.65,0.0,45253.2
T103731,2024-09-26,P0006,C00063,north,3.0,7884.39,0.0,23653.17
T108121,2025-09-02,P0028,C00125,north,3.0,13737.15,0.0,41211.45
T107868,2024-10-23,P0034,C00143,south,9.0,10038.95,0.0,90350.55
T102763,2025-02-20,P0035,C00231,north,1.0,8930.77,0.0,8930.77
T100658,2025-05-11,P0011,C00103,west,1.0,8863.25,0.0,8863.25
T106325,2025-08-10,P0006,C00202,central,7.0,7884.39,0.05,52431.19
T104620,2025-12-17,P0019,C00056,south,11.0,6013.99,0.0,66153.89
T100999,2025-11-03,P0008,C00223,central,1.0,499.0,0.1,449.1
T100389,2024-09-03,P0013,C00164,north,4.0,9164.46,0.0,36657.84
T103407,2024-09-30,P0015,C00007,central,3.0,4549.66,0.15,11601.63
T101476,2023-01-20,P0035,C00106,west,4.0,8930.77,0.0,35723.08
T102240,2024-03-21,P0014,C00225,south,4.0,500.0,0.0,2000.0
T102386,2024-10-19,P0040,C00230,east,1.0,12756.37,0.0,12756.37
T100992,2023-12-03,P0001,C00185,central,10.0,6017.98,0.0,60179.8
T103922,2023-02-11,P0011,C00086,west,5.0,8863.25,0.0,44316.25
T102972,2024-03-19,P0024,C00095,central,3.0,11884.11,0.15,30304.48
T103386,2025-10-21,P0026,C00215,east,3.0,13905.57,0.0,41716.71
T105744,2023-03-13,P0024,C00148,north,4.0,11884.11,0.15,40405.97
T104769,2024-01-31,P0020,C00026,north,2.0,4508.3,0.0,9016.6
T101293,2025-01-23,P0026,C00170,west,2.0,13905.57,0.0,27811.14
T101824,2023-08-27,P0011,C00073,south,4.0,8863.25,0.0,35453.0
T102873,2025-08-06,P0039,C00158,east,3.0,14579.92,0.15,37178.8
T104173,2023-10-08,P0029,C00180,central,2.0,12773.07,0.0,25546.14
T102535,2024-08-04,P0040,C00094,south,3.0,12756.37,0.0,38269.11
T108320,2023-06-09,P0002,C00097,west,4.0,13910.88,0.0,55643.52
T101907,2024-11-25,P0031,C00134,east,8.0,1566.84,0.15,10654.51
T108294,2024-12-25,P0038,C00138,central,8.0,5836.46,0.0,46691.68
T100368,2023-05-18,P0028,C00113,east,3.0,13737.15,0.0,41211.45
T101151,2023-10-05,P0031,C00204,central,5.0,1566.84,0.0,7834.2
T106389,2023-02-16,P0018,C00030,north,2.0,6437.51,0.1,11587.52
T105250,2024-08-11,P0028,C00084,north,4.0,13737.15,0.05,52201.17
T108260,2024-11-27,P0033,C00001,west,10.0,10082.29,0.05,95781.76
T105363,2023-02-25,P0004,C00035,central,1.0,4999.13,0.0,4999.13
T106194,2024-07-26,P0010,C00016,west,3.0,8164.43,0.0,24493.29
T104160,2025-09-19,P0013,C00241,south,2.0,9164.46,0.0,18328.92
T104287,2025-04-02,P0023,C00101,east,8.0,10713.43,0.0,85707.44
T106409,2024-04-30,P0029,C00161,west,1.0,12773.07,0.0,12773.07
T106554,2023-06-09,P0040,C00213,south,5.0,12756.37,0.0,63781.85
T100174,2023-04-11,P0014,C00113,east,7.0,500.0,0.0,3500.0
T101903,2023-07-30,P0018,C00234,east,4.0,6437.51,0.05,24462.54
T101099,2023-01-17,P0032,C00228,south,3.0,5656.65,0.0,16969.95
T106680,2025-07-01,P0019,C00044,south,4.0,6013.99,0.05000008313947975,22853.16
T103408,2023-04-24,P0016,C00165,west,2.0,2604.21,0.05,4948.0
T101538,2023-05-31,P0016,C00170,west,2.0,2604.21,0.2,4166.74
T102292,2024-11-04,P0002,C00076,central,8.0,13910.88,0.0,111287.04
T108477,2024-09-25,P0002,C00113,east,2.0,13910.88,0.1,25039.58
T101363,2025-01-22,P0011,C00168,north,4.0,8863.25,0.0,35453.0
T108916,2023-12-27,P0017,C00212,south,3.0,382.2,0.1,1031.94
T106481,2024-09-19,P0025,C00066,west,4.0,9148.51,0.0,36594.04
T108363,2024-09-02,P0016,C00061,west,1.0,2604.21,0.0,2604.21
T105822,2023-12-31,P0021,C00132,central,4.0,359.09,0.0,1436.36
T100680,2024-07-12,P0013,C00110,east,7.0,9164.46,0.0,64151.22
T108492,2024-08-28,P0001,C00210,north,2.0,6017.98,0.0,12035.96
T106301,2024-10-22,P0032,C00097,west,7.0,5656.65,0.0,39596.55
T103664,2023-12-09,P0025,C00136,south,3.0,9148.51,0.2,21956.42
T101661,2025-01-27,P0010,C00100,east,5.0,8164.43,0.0,40822.15
T100508,2024-07-12,P0032,C00192,central,2.0,5656.65,0.15,9616.3
T100166,2023-03-20,P0031,C00212,south,2.0,1566.84,0.1,2820.31
T106933,2024-07-16,P0038,C00138,central,2.0,5836.46,0.1,10505.63
T101006,2025-11-19,P0024,C00174,central,11.0,11884.11,0.05,124188.95
T107128,2023-05-14,P0028,C00096,central,5.0,13737.15,0.15,58382.89
T106786,2023-03-23,P0016,C00147,north,4.0,2604.21,0.1,9375.16
T103494,2024-10-27,P0007,C00231,north,1.0,14423.4,0.0,14423.4
T106922,2024-03-18,P0017,C00023,west,5.0,382.2,0.0,1911.0
T108889,2023-10-22,P0007,C00036,north,4.0,14423.4,0.0,57693.6
T102536,2023-08-27,P0015,C00210,north,3.0,4549.66,0.0,13648.98
T101104,2025-01-09,P0015,C00199,central,1.0,4549.66,0.0,4549.66
T103875,2023-02-18,P0040,C00247,north,2.0,12756.37,0.05,24237.1
T106192,2023-05-09,P0030,C00045,west,5.0,6824.34,0.0,34121.7
T101752,2024-11-15,P0006,C00145,north,17.0,7884.39,0.0,134034.63
T108391,2023-06-05,P0004,C00192,north,9.0,4999.13,0.05,42742.56
T102916,2023-04-21,P0025,C00027,south,1.0,9148.51,0.0,9148.51
T106639,2023-08-23,P0022,C00105,west,6.0,3102.81,0.0,18616.86
T100152,2023-05-09,P0032,C00016,west,1.0,5656.65,0.05,5373.82
T103907,2024-09-30,P0028,C00054,central,5.0,13737.15,0.05,65251.46
T108323,2023-06-30,P0015,C00009,central,3.0,4549.66,0.1,12284.08
T102552,2024-04-22,P0010,C00026,north,6.0,8164.43,0.0,48986.58
T102773,2024-09-13,P0039,C00248,north,4.0,14579.92,0.0,58319.68
T108210,2023-06-20,P0018,C00215,east,3.0,6437.51,0.0,19312.53
T103551,2023-04-03,P0033,C00216,south,3.0,10082.29,0.0,30246.87
T103722,2023-01-26,P0002,C00149,north,3.0,13910.88,0.0,41732.64
T108168,2023-10-09,P0011,C00206,north,8.0,8863.25,0.0,70906.0
T107391,2023-01-15,P0010,C00240,south,2.0,8164.43,0.2,13063.09
T108171,2023-09-20,P0014,C00218,central,1.0,500.0,0.0,500.0
T104538,2025-10-19,P0008,C00061,west,5.0,499.0,0.0,2495.0
T105589,2024-09-10,P0008,C00001,west,7.0,499.0,0.0,3493.0
T101822,2023-03-03,P0037,C00093,north,6.0,8484.46,0.0,50906.76
T104086,2024-06-06,P0020,C00074,east,6.0,4508.3,0.15,22992.33
T108676,2025-10-11,P0027,C00070,west,12.0,9818.49,0.0,117821.88
T107756,2024-09-29,P0020,C00183,south,4.0,4508.3,0.0,18033.2
T106039,2024-10-08,P0034,C00021,central,9.0,10038.95,0.0,90350.55
T106380,2024-06-25,P0034,C00195,east,4.0,10038.95,0.0,40155.8
T100309,2023-08-15,P0038,C00038,west,3.0,5836.46,0.15,14882.97
T106364,2024-08-20,P0038,C00215,east,4.0,5836.46,0.05,22178.55
T106027,2024-08-23,P0013,C00154,west,3.0,9164.46,0.0,27493.38
T103599,2025-03-14,P0008,C00247,north,2.0,499.0,0.0,998.0
T103622,2023-09-23,P0032,C00179,north,2.0,5656.65,0.0,11313.3
T101460,2023-11-18,P0006,C00226,west,9.0,7884.39,0.1,63863.56
T103450,2025-01-04,P0011,C00037,south,3.0,8863.25,0.0,26589.75
T104591,2024-01-14,P0027,C00140,west,3.0,9818.49,0.0,29455.47
T100205,2025-04-15,P0013,C00083,south,7.0,9164.46,0.0,64151.22
T101135,2025-12-18,P0008,C00078,west,3.0,499.0,0.0,1497.0
T102749,2023-09-17,P0027,C00194,east,6.0,9818.49,0.0,58910.94
T103613,2023-05-15,P0017,C00059,north,5.0,382.2,0.0,1911.0
T100305,2023-05-12,P0025,C00100,east,6.0,9148.51,0.0,54891.06
T101849,2024-08-30,P0032,C00109,north,7.0,5656.65,0.0,39596.55
T107522,2023-01-03,P0018,C00223,central,6.0,6437.51,0.0,38625.06
T101988,2024-05-08,P0002,C00181,south,3.0,13910.88,0.05,39646.01
T103240,2023-04-07,P0010,C00011,east,5.0,8164.43,0.15,34698.83
T102798,2024-12-30,P0011,C00206,north,6.0,8863.25,0.1,47861.55
T104515,2024-03-21,P0017,C00234,east,1.0,382.2,0.1,343.98
T108275,2023-05-18,P0016,C00109,north,7.0,2604.2100840336134,0.15,15495.05
T103109,2023-05-24,P0023,C00128,south,2.0,10713.43,0.0,21426.86
T104059,2023-12-21,P0035,C00052,east,6.0,8930.77,0.0,53584.62
T101987,2025-07-13,P0027,C00158,east,6.0,9818.49,0.0,58910.94
T106765,2024-12-14,P0031,C00204,central,3.0,1566.84,0.1,4230.47
T100383,2024-09-29,P0037,C00193,east,4.0,8484.46,0.0,33937.84
T104307,2025-08-24,P0032,C00225,south,2.0,5656.65,0.0,11313.3
T103388,2024-06-01,P0009,C00124,west,7.0,11247.7,0.0,78733.9
T108064,2025-04-30,P0021,C00139,south,4.0,359.09,0.15,1220.91
T102727,2025-12-01,P0037,C00187,north,13.0,8484.46,0.0,110297.98
T105226,2024-05-14,P0018,C00019,east,6.0,6437.51,0.1,34762.55
T108759,2024-08-14,P0003,C00025,south,5.0,10949.99,0.0,54749.95
T107655,2025-04-08,P0017,C00130,east,4.0,382.2,0.2,1223.04
T105314,2024-09-19,P0005,C00002,west,4.0,8621.09,0.0,34484.36
T103832,2025-01-23,P0028,C00184,east,1.0,13737.15,0.0,13737.15
T107977,2023-07-21,P0011,C00006,south,2.0,8863.25,0.0,17726.5
T104776,2023-09-28,P0038,C00192,central,4.0,5836.46,0.0,23345.84
T104276,2025-03-15,P0006,C00238,west,3.0,7884.39,0.0,23653.17
T100253,2023-08-23,P0004,C00030,north,4.0,4999.13,0.0,19996.52
T108742,2025-09-05,P0003,C00249,west,9.0,10949.99,0.0,98549.91
T106009,2024-03-09,P0007,C00005,east,2.0,14423.4,0.0,28846.8
T100278,2024-05-29,P0033,C00204,central,6.0,10082.29,0.0,60493.74
T103252,2024-04-16,P0014,C00138,central,1.0,500.0,0.05,475.0
T102480,2023-03-13,P0021,C00033,north,3.0,359.09,0.2,861.82
T100289,2025-11-02,P0002,C00157,central,13.0,13910.88,0.05,171799.37
T105020,2024-02-19,P0035,C00112,south,1.0,8930.77,0.05,8484.23
T103075,2025-06-02,P0008,C00151,east,10.0,499.0,0.0,4990.0
T106672,2023-07-24,P0022,C00234,east,9.0,3102.81,0.0,27925.29
T108926,2024-03-08,P0015,C00112,south,4.0,4549.66,0.0,18198.64
T105283,2023-11-17,P0018,C00083,south,4.0,6437.51,0.0,25750.04
T106004,2024-03-09,P0013,C00189,north,5.0,9164.46,0.1,41240.07
T108859,2023-02-04,P0002,C00178,west,1.0,13910.88,0.0,13910.88
T107113,2025-03-31,P0010,C00165,west,3.0,8164.43,0.15,20819.3
T106778,2025-04-17,P0029,C00229,east,3.0,12773.07,0.0,38319.21
T106391,2024-03-02,P0024,C00014,central,4.0,11884.11,0.0,47536.44
T100270,2023-01-19,P0012,C00209,east,1.0,14484.04,0.0,14484.04
T104570,2023-03-05,P0002,C00040,north,4.0,13910.88,0.0,55643.52
T106483,2024-06-10,P0030,C00055,south,4.0,6824.34,0.05,25932.49
T106593,2023-05-15,P0012,C00132,central,1.0,14484.04,0.0,14484.04
T107249,2023-06-04,P0037,C00035,central,6.0,8484.46,0.0,50906.76
T107814,2025-06-10,P0006,C00067,east,2.0,7884.39,0.1,14191.9
T104207,2023-09-16,P0023,C00158,east,4.0,10713.43,0.2,34282.98
T103218,2024-05-17,P0001,C00083,south,3.0,6017.98,0.0,18053.94
T101391,2023-02-12,P0034,C00154,west,4.0,10038.95,0.0,40155.8
T103975,2025-01-04,P0026,C00176,east,3.0,13905.57,5.0,39630.87
T104316,2025-09-27,P0013,C00174,central,4.0,9164.46,0.2,29326.27
