transaction_id,date,product_id,customer_id,region,quantity,unit_price,discount,revenue
T105103,24-Aug-2025,P0004,C00066,West,3.0,4999.13,0.1,13497.65
T106926,2023-12-26,P0027,C00211,West,7.0,9818.49,0.0,68729.43
T106133,28-Sep-2025,P0029,C00200,North,6.0,12773.07,,68974.58
T106285,15-Jun-2023,P0019,C00202,,3.0,6013.99,0.0,18041.97
T104684,2025-02-20,P0008,C00109,North,6.0,499.0,0.0,2994.0
T108832,03-Feb-2023,P0015,C00037,South,3.0,4549.66,0.0,13648.98
T102202,01/05/2024,P0001,C00026,North,3.0,6017.98,0.2,14443.15
T105039,2023-02-16,P0001,C00132,Central,2.0,6017.98,0.0,12035.96
T107753,2025-01-31,P0016,C00224,Central,4.0,2604.21,0.05,9896.0
T104405,07/10/2024,P0027,C00020,North,4.0,9818.49,0.0,39273.96
T100975,2025-11-02,P0036,C00187,North,5.0,4229.62,0.0,21148.1
T108046,24/08/2025,P0012,C00123,North,4.0,14484.04,0.0,57936.16
T100941,02/26/2023,P0016,C00145,North,1.0,2604.21,0.1,2343.79
T102387,05/31/2025,P0013,C00216,South,7.0,9164.46,0.0,64151.22
T103221,05/11/2025,P0007,C00175,East,2.0,14423.4,0.0,28846.8
T103882,2025-10-12,P0001,C00224,Central,1.0,6017.98,0.0,6017.98
T108605,02-Oct-2023,P0024,C00014,Central,1.0,11884.11,0.15,10101.49
T105465,15-Jan-2024,P0010,C00206,North,4.0,8164.43,0.0,32657.72
T106412,17-Sep-2025,P0012,C00171,East,7.0,14484.04,0.15,86180.04
T102789,03/30/2025,P0005,C00078,West,3.0,8621.09,0.1,23276.94
T100944,03/04/2025,P0037,C00071, East,3.0,8484.46,0.1,22908.04
T107995,2024-07-12,P0014,C00128,South,5.0,500.0,0.2,2000.0
T101857,18/03/2023,P0015,C00159,North,7.0,4549.66,0.15,27070.48
T107620,09/06/2023,P0016,C00005,East,2.0,2604.21,0.0,5208.42
T104108,02-Aug-2023,P0010,C00133,East,6.0,8164.43,0.0,48986.58
T108024,22/05/2025,P0014,C00178,West,7.0,500.0,0.15,2975.0
T103255,01/13/2023,P0033,C00175,East,3.0,10082.29,0.0,30246.87
T102690,2023-02-27,P0017,C00026,North,1.0,382.2,0.0,382.2
T108639,2024-08-06,P0020,C00082,East,3.0,4508.3,0.0,13524.9
T101319,30-Jun-2023,P0022,C00226,West,6.0,3102.81,0.1,16755.17
T101285,2023-06-03,P0007,C00123,North,1.0,14423.4,0.0,14423.4
T104800,01/07/2024,P0039,C00187,North,5.0,14579.92,0.05,69254.62
T105601,2025-04-15,P0001,C00026,North,1.0,6017.98,0.0,"₹6,017.98"
T105581,05/13/2024,P0002,C00225,SOUTH ,6.0,13910.88,0.0,83465.28
T103475,12/08/2025,P0023,C00166,Central,1.0,10713.43,0.0,10713.43
T103505,30/12/2024,P0040,C00057,East,6.0,12756.37,0.05,72711.31
T102477,2025-04-06,P0010,C00173,Central,6.0,8164.43,0.0,48986.58
T104528,11-Dec-2025,P0034,C00218,Central,9.0,10038.95,0.0,90350.55
T105456,30-Sep-2024,P0002,C00021,Central,3.0,13910.88,0.1,37559.38
T106051,03/24/2025,P0032,C00016,West,3.0,5656.65,0.0,16969.95
T106690,2024-10-27,P0027,C00014,Central,,9818.49,0.0,117821.88
T108993,2024-12-22,P0025,C00131,West,6.0,9148.51,,54891.06
T101874,2025-03-13,P0008,C00045,West,2.0,499.0,0.0,998.0
T107329,20-Oct-2023,P0032,C00056,South,8.0,5656.65,0.2,36202.56
T104342,2025-04-01,P0023,C00068,north,2.0,10713.43,0.1,19284.17
T102904,02-Nov-2023,P0005,C00157,Central,6.0,8621.09,0.15,43967.56
T100570,10/08/2025,P0001,C00004,East,4.0,6017.98,0.0,24071.92
T101448,08-May-2023,P0038,C00214,central,1.0,5836.46,0.05,5544.64
T106225,20-Apr-2025,P0007,C00220,,6.0,14423.4,0.1,77886.36
T105331,17-Oct-2023,P0032,C00198,West,2.0,5656.65,0.05,"₹10,747.63"
T108423,01-Mar-2024,P0032,C00137,South,6.0,5656.65,0.0,33939.9
T105628,09/15/2024,P0009,C00084,North,3.0,11247.7,0.0,33743.1
T106459,2024-09-15,P0021,C00179,North,3.0,359.09,,1077.27
T103226,2024-03-23,P0019,C00054,Central,1.0,6013.99,0.0,6013.99
T108883,23-Feb-2025,P0020,C00178,West,6.0,4508.3,0.0,27049.8
T103978,25/05/2024,P0003,C00107,East,4.0,10949.99,0.0,43799.96
T106419,12/20/2024,P0022,C00203,West,6.0,3102.81,0.2,14893.49
T103539,23/12/2023,P0020,C00146,Central,9.0,4508.3,0.0,40574.7
T104686,02/05/2024,P0014,C00088,South,2.0,500.0,0.0,1000.0
T102827,17/03/2024,P0036,C00051,East,1.0,4229.62,0.0,4229.62
T105559,01/17/2024,P0008,C00040,North,1.0,499.0,0.0,499.0
T101338,05/10/2024,P0003,C00014,Central,3.0,10949.99,0.0,"₹32,849.97"
T103262,22/10/2023,P0001,C00106,West,8.0,6017.98,0.0,48143.84
T105272,2023-12-22,P0005,C00211,West,4.0,8621.09,0.0,34484.36
T100650,2025-09-27,P0017,C00132,Central,4.0,382.2,0.0,1528.8
T102902,09/23/2023,P0006,C00159,North,6.0,7884.39,0.0,47306.34
T102258,22/10/2024,P0036,C00055,,3.0,4229.62,0.0,12688.86
T107731,06-Jan-2024,P0035,C00031,South,1.0,8930.77,0.0,8930.77
T107781,2023-10-20,P0021,C00231,north,1.0,359.09,0.1,323.18
T102730,01/09/2024,P0031,C00019,Central,,1566.84,0.0,7834.2
T105753,2023-04-03,P0010,C00131,West,,8164.43,0.05,69805.88
T107675,22-Oct-2024,P0020,C00230,East,4.0,4508.3,0.0,18033.2
T105830,2025-02-12,P0028,C00235,East,4.0,13737.15,0.0,54948.6
T102584,12/01/2023,P0031,C00150,East,1.0,1566.84,0.0,1566.84
T103196,2023-11-30,P0036,C00013,Central,1.0,4229.62,0.0,4229.62
T106330,12/03/2024,P0009,C00086,West,4.0,,0.05,42741.26
T107747,13/01/2023,P0014,C00064,North,5.0,500.0,0.0,2500.0
T101258,15-Nov-2024,P0017,C00016,West,10.0,382.2,0.0,3822.0
T104894,22/06/2023,P0030,C00206,North,3.0,6824.34,0.0,20473.02
T100991,31-Jan-2023,P0006,C00040,North,4.0,7884.39,,31537.56
T103504,2024-09-11,P0014,C00143,South,,500.0,0.0,1500.0
T100113,2024-02-09,P0032,C00110,East,6.0,5656.65,0.0,33939.9
T100919,2023-04-26,P0016,C00204,Central,3.0,2604.21,0.05,7422.0
T102509,10-Nov-2025,P0003,C00052,East,7.0,10949.99,0.15,65152.44
T108575,01/10/2023,P0015,C00179,North,1.0,4549.66,0.0,"₹4,549.66"
T107367,16-Jul-2023,P0029,C00216,South,2.0,12773.07,0.05,"₹24,268.83"
T108849,2025-08-19,P0016,C00246,South,4.0,2604.21,0.0,10416.84
T100949,12/24/2025,P0006,C00011,East,3.0,7884.39,0.0,23653.17
T104722,02/08/2024,P0020,C00204,Central,5.0,4508.3,0.0,22541.5
T103770,08/09/2023,P0014,C00125,North,3.0,500.0,0.0,1500.0
T107484,27/05/2023,P0021,C00207,Central,1.0,359.09,0.2,287.27
T102850,08/02/2024,P0029,C00001,West,6.0,12773.07,0.0,76638.42
T107496,11-Apr-2023,P0007,C00126,West,2.0,14423.4,0.0,28846.8
T104423,2024-08-02,P0005,C00136,South,4.0,8621.09,0.0,34484.36
T106123,11/04/2025,P0024,C00231,north,4.0,11884.11,0.05,45159.62
T105613,30/05/2025,P0024,C00130,East,6.0,11884.11,,71304.66
T102505,07/14/2023,P0003,C00027,,3.0,10949.99,0.15,27922.47
T101114,2024-10-26,P0033,C00050,East,7.0,10082.29,,70576.03
T107108,12/07/2024,P0024,C00243,West,5.0,11884.11,0.0,59420.55
T100298,07/28/2023,P0016,C00178,West,4.0,2604.21,0.0,10416.84
T101675,31-Oct-2025,P0011,C00105,West,1.0,8863.25,0.0,8863.25
T103347,10-Mar-2025,P0030,C00119,South,7.0,6824.34,0.0,47770.38
T102735,11/24/2023,P0023,C00017, East,1.0,10713.43,0.0,10713.43
T107450,12/05/2023,P0039,C00070,West,4.0,14579.92,0.15,49571.73
T108878,2024-02-23,P0025,C00025,South,,,0.05,34764.34
T105467,28-Jun-2024,P0011,C00143,South,1.0,8863.25,0.1,7976.92
T104325,02/05/2023,P0006,C00248,North,4.0,7884.39,0.0,31537.56
T107784,23-Mar-2024,P0004,C00021,Central,4.0,4999.13,0.0,19996.52
T107899,08/14/2024,P0033,C00121,East,2.0,10082.29,,19156.35
T104446,11/09/2023,P0027,C00207,Central,9.0,9818.49,0.0,88366.41
T108344,23-Sep-2025,P0017,C00113,East,9.0,382.2,0.0,3439.8
T102103,30/09/2024,P0014,C00132,Central,5.0,500.0,15.0,2125.0
T104786,2024-03-14,P0025,C00022,North,6.0,9148.51,0.05,52146.51
T108975,11/13/2025,P0023,C00233,West,3.0,10713.43,0.0,32140.29
T108550,2023-10-03,P0028,C00011,East,2.0,13737.15,0.05,26100.58
T101837,06/05/2025,P0032,C00113,East,1.0,5656.65,0.1,5090.98
T106511,2024-11-14,P0030,C00143,South,1.0,6824.34,,6483.12
T106979,30-Jun-2024,P0039,C00085,Central,8.0,14579.92,0.15,99143.46
T106727,04/12/2024,p0035 ,C00142,Central,4.0,8930.77,0.2,28578.46
T100607,07/10/2024,P0011,C00115,East,3.0,8863.25,0.1,23930.78
T101093,05/17/2025,P0026,C00033,North,8.0,13905.57,0.0,111244.56
T104477,2025-07-11,P0021,C00149,North,1.0,359.09,0.0,359.09
T105285,2024-03-09,P0012,C00187,North,3.0,14484.04,0.0,43452.12
T108144,2025-10-24,P0036,C00180,Central,5.0,4229.62,0.05,20090.69
T100160,01/28/2025,P0019,C00126,West,4.0,6013.99,0.0,24055.96
T100203,03-Aug-2025,P0023,C00203,West,8.0,10713.43,0.1,77136.7
T105808,2023-10-05,P0008,C00071, East,4.0,499.0,0.1,1796.4
T106627,2024-08-31,P0024,C00163,,3.0,11884.11,0.0,35652.33
T102934,04/29/2025,P0020,C00164,North,1.0,4508.3,0.0,4508.3
T106033,12/01/2023,P0030,C00110,East,2.0,6824.34,0.15,11601.38
T102435,08/10/2023,P0014,C00212,South,11.0,500.0,,5500.0
T101230,03-Dec-2025,P0039,C00051,East,5.0,14579.92,0.0,72899.6
T107632,13/09/2024,P0019,C00138,Central,6.0,6013.99,0.15,30671.35
T108197,12/29/2025,P0022,C00227,Central,14.0,3102.81,0.0,43439.34
T108931,2023-03-22,P0011,C00177,South,2.0,8863.25,0.15,15067.52
T107067,10/14/2024,P0006,C00123,North,6.0,7884.39,0.0,47306.34
T106317,2024-01-22,P0032,C00144,West,2.0,5656.65,0.1,10181.97
T108326,16/01/2023,P0025,C00223,Central,1.0,9148.51,0.1,8233.66
T104251,14-Sep-2025,P0022,C00223,Central,1.0,3102.81,0.0,3102.81
T108134,2023-05-12,P0020,C00248,North,8.0,4508.3,0.05,34263.08
T104034,22/08/2024,P0033,C00190,North,3.0,10082.29,0.15,25709.84
T107571,2024-05-16,P0017,C00021,Central,5.0,382.2,0.2,1528.8
T104290,24-Apr-2025,P0028,C00088,South,,13737.15,0.0,151108.65
T104334,11/22/2024,P0010,C00009,Central,7.0,,0.0,57151.01
T106581,2025-01-15,P0038,C00084,North,3.0,5836.46,0.0,17509.38
T103877,17/12/2025,P0026,C00162,north,11.0,13905.57,0.0,152961.27
T104482,11/12/2024,P0004,C00075,,7.0,4999.13,0.0,34993.91
T100857,04/08/2025,P0016,C00103,West,2.0,2604.21,0.0,5208.42
T106107,09/22/2025,P0025,C00102,Central,4.0,9148.51,0.0,36594.04
T107072,23-Aug-2024,P0016,C00250,north,4.0,2604.21,0.05,9896.0
T102561,12-Nov-2023,P0040,C00001,West,,12756.37,0.05,36355.65
T103801,2025-05-08,P0006,C00080,North,6.0,7884.39,0.0,47306.34
T102640,07/29/2025,P0001,C00011,East,12.0,6017.98,0.0,72215.76
T104618,20/05/2025,P0035,C00001,West,6.0,8930.77,0.0,53584.62
T102347,20/01/2025,P0031,C00088,South,3.0,1566.84,,4465.49
T106823,2025-02-21,P0024,C00073,South,5.0,11884.11,0.0,59420.55
T102781,2024-02-26,P0024,C00004,East,5.0,11884.11,,59420.55
T107441,10/09/2024,P0017,C00081,West,1.0,382.2,0.0,382.2
T107383,2024-08-16,P0033,C00150,East,3.0,10082.29,0.0,30246.87
T107636,14/01/2023,P0035,C00170,West,1.0,8930.77,0.1,8037.69
T100615,15-May-2024,P0015,C00072,West,1.0,4549.66,0.1,4094.69
T107194,04/07/2025,P0025,C00239,East,3.0,9148.51,0.0,27445.53
T102575,2025-09-18,P0035,C00207,Central,9.0,8930.77,0.0,80376.93
T107831,29-Jun-2024,P0006,C00024,South,2.0,7884.39,0.15,13403.46
T103340,2024-10-20,P0026,C00031,South,1.0,13905.57,0.0,13905.57
T107415,04/06/2024,P0001,C00064,North,10.0,6017.98,0.2,48143.84
T101705,01/17/2023,P0018,C00076,Central,3.0,6437.51,0.0,19312.53
T107139,2024-08-05,P0020,C00094,SOUTH ,3.0,4508.3,0.0,13524.9
T104511,04/16/2023,P0023,C00057,East,1.0,10713.43,0.2,8570.74
T101493,17-Feb-2024,P0027,C00199,Central,1.0,9818.49,0.15,8345.72
T101280,09-Oct-2023,P0012,C00129,Central,7.0,14484.04,0.0,101388.28
T106429,06/18/2025,P0004,C00232,West,6.0,4999.13,0.15,25495.56
T100803,11/09/2024,P0014,C00080,North,14.0,500.0,0.0,7000.0
T105720,31/10/2025,P0031,C00042,Central,5.0,1566.84,0.0,7834.2
T105863,02-May-2023,P0040,C00218,Central,5.0,12756.37,0.0,63781.85
T100990,2024-12-26,P0007,C00037,South,8.0,14423.4,0.0,115387.2
T106763,06-May-2024,P0031,C00237,Central,2.0,1566.84,0.0,3133.68
T106148,2025-09-15,P0036,C00133,East,4.0,4229.62,0.15,14380.71
T108446,20/06/2023,P0033,C00118,Central,5.0,10082.29,0.0,50411.45
T103513,12-Jul-2025,P0015,C00135,North,4.0,4549.66,0.2,14558.91
T108438,14-Nov-2024,P0021,C00014,Central,5.0,359.09,0.0,1795.45
T107111,2025-04-18,P0033,C00229,East,3.0,10082.29,0.0,"₹30,246.87"
T100219,2023-12-17,P0008,C00132,central,10.0,499.0,0.05,4740.5
T107191,06/30/2024,P0010,C00129,Central,3.0,8164.43,0.0,24493.29
T101288,2024-04-06,P0026,C00172,Central,3.0,13905.57,0.15,35459.2
T103163,11/20/2024,P0005,C00003,North,7.0,8621.09,0.0,60347.63
T102618,2023-11-17,P0005,C00100,East,1.0,8621.09,0.05,"₹8,190.04"
T103612,2025-05-04,P0012,C00100,East,4.0,14484.04,0.1,52142.54
T100043,23-Sep-2023,P0026,C00053,West,4.0,13905.57,0.15,47278.94
T105379,06/17/2023,P0036,C00190,North,2.0,4229.62,0.0,8459.24
T103792,17/11/2025,P0038,C00137,,3.0,5836.46,0.05,16633.91
T103571,02/18/2025,P0008,C00066,West,3.0,499.0,0.0,1497.0
T107662,31-Dec-2023,P0027,C00048,South,6.0,9818.49,0.0,58910.94
T101503,05/17/2025,P0017,C00074,East,2.0,382.2,0.0,764.4
T104586,20/10/2025,P0023,C00008,South,10.0,10713.43,0.0,107134.3
T108964,2023-05-12,P0023,C00242,East,2.0,10713.43,0.0,21426.86
T103439,2025-07-13,P0016,C00195,East,1.0,2604.21,0.1,2343.79
T101892,2023-05-18,P0004,C00123,North,4.0,4999.13,0.0,19996.52
T108498,08/09/2025,P0022,C00082,East,2.0,3102.81,0.0,6205.62
T101955,2025-11-18,P0008,C00083,South,9.0,499.0,0.0,4491.0
T105165,2025-08-24,P0026,C00103,West,6.0,13905.57,0.0,83433.42
T101505,2024-02-18,P0008,C00212,South,2.0,499.0,,898.2
T100670,09/03/2025,P0039,C00037,South,4.0,14579.92,0.0,58319.68
T108125,2023-11-21,P0027,C00246,South,6.0,9818.49,0.0,58910.94
T105821,2023-11-09,P0014,C00085,Central,1.0,500.0,0.0,500.0
T100897,2024-10-27,P0031,C00167,East,14.0,1566.84,0.0,21935.76
T105096,08-Feb-2023,P0024,C00036,North,1.0,11884.11,0.15,10101.49
T102666,26/04/2025,P0024,C00003,North,2.0,11884.11,0.0,23768.22
T103193,21-Oct-2025,P0001,C00005,,6.0,6017.98,0.1,32497.09
T102890,03/26/2024,P0032,C00077,South  ,7.0,5656.65,0.0,39596.55
T102621,10/06/2024,P0035,C00176,East,4.0,8930.77,0.0,35723.08
T104952,17-Jan-2025,P0010,C00080,North,1.0,8164.43,0.0,8164.43
T108874,17-Nov-2024,P0022,C00101,East,,3102.81,0.0,15514.05
T107666,2024-04-22,P0022,C00121,East,3.0,3102.81,0.0,9308.43
T102370,25-Aug-2023,P0035,C00160,South,4.0,8930.77,0.0,"₹35,723.08"
T106522,06-Mar-2025,P0027,C00014,Central,3.0,9818.49,0.0,29455.47
T101769,04/22/2025,P0020,C00177,South,4.0,4508.3,0.0,18033.2
T108690,2025-06-12,P0011,C00033,North,4.0,8863.25,0.0,35453.0
T102333,2024-01-25,P0021,C00063,North,3.0,359.09,0.0,1077.27
T100531,09/16/2025,P0027,C00112,South,1.0,9818.49,0.15,8345.72
T107213,01/08/2023,P0033,C00017, East,2.0,10082.29,0.15,17139.89
T107586,23/10/2024,P0002,C00108,West,6.0,13910.88,0.1,75118.75
T106915,19-Jan-2023,P0014,C00184,,2.0,500.0,,1000.0
T108180,23/08/2023,P0004,C00222,Central,5.0,4999.13,0.15,21246.3
T108216,2025-12-10,P0032,C00200,North,7.0,5656.65,0.0,39596.55
T100731,06/07/2024,P0037,C00136,South,2.0,8484.46,0.0,16968.92
T103406,2023-05-10,P0021,C00058,East,7.0,359.09,0.0,2513.63
T102339,09/06/2024,P0015,C00151,East,3.0,4549.66,,12966.53
T104920,19/03/2024,P0038,C00049,East,2.0,5836.46,0.0,11672.92
T104814,2023-08-14,P0012,C00098,East,2.0,14484.04,,28968.08
T102565,02/09/2023,P0027,C00219,West,2.0,9818.49,0.0,19636.98
T107336,29/06/2024,P0037,C00075,,4.0,8484.46,0.0,33937.84
T106447,09-Aug-2024,P0012,C00171,East,10.0,14484.04,0.0,144840.4
T108615,25-May-2024,P0004,C00179,North,2.0,4999.13,0.0,9998.26
T105839,2023-04-28,P0029,C00222,Central,3.0,12773.07,0.0,38319.21
T108151,04/26/2025,P0038,C00107,East,7.0,5836.46,0.0,40855.22
T104927,05/14/2024,P0038,C00049,East,3.0,5836.46,0.0,17509.38
T108160,07/17/2025,P0034,C00095,Central,4.0,10038.95,0.0,40155.8
T101255,12/18/2024,P0011,C00067,,1.0,8863.25,0.0,8863.25
T102104,26/07/2025,P0038,C00159,North,2.0,5836.46,0.0,11672.92
T105523,20/03/2024,P0018,C00206,North,3.0,6437.51,0.0,19312.53
T100276,28/12/2023,P0026,C00085,Central,10.0,13905.57,0.0,139055.7
T108336,2023-05-12,P0028,C00189,North,5.0,13737.15,0.05,65251.46
T107553,06/03/2024,P0022,C00117,West,5.0,3102.81,,13962.64
T106854,11-Jun-2024,P0029,C00045,West,2.0,12773.07,0.0,25546.14
T104434,12/18/2023,P0003,C00162,north,6.0,10949.99,0.0,65699.94
T103484,04/01/2025,P0017,C00249,West,7.0,382.2,0.1,2407.86
T108654,14/12/2023,P0030,C00047,Central,1.0,6824.34,,6824.34
T103816,17-Sep-2025,P0036,C00004,East,1.0,4229.62,0.0,4229.62
T105650,07/11/2024,P0011,C00171,East,3.0,8863.25,0.0,26589.75
T107227,06/01/2025,P0019,C00181,South,6.0,6013.99,0.0,36083.94
T106463,2023-06-28,P0011,C00178,West,3.0,8863.25,0.2,21271.8
T108791,2025-03-01,P0024,C00231,north,1.0,11884.11,0.0,11884.11
T101621,02-Jun-2023,P0009,C00135,North,5.0,11247.7,0.0,56238.5
T108594,12-Oct-2023,P0001,C00226,West,2.0,6017.98,0.0,12035.96
T108576,2024-10-25,P0017,C00179,North,4.0,382.2,0.0,"₹1,528.80"
T105148,19/11/2024,P0023,C00246,South,7.0,10713.43,0.0,74994.01
T108023,07/12/2023,P0003,C00015,South,7.0,10949.99,0.15,65152.44
T101096,01/22/2024,P0005,C00225,SOUTH ,3.0,8621.09,0.0,25863.27
T105254,18-Sep-2024,P0006,C00139,South,3.0,7884.39,0.0,23653.17
T108642,04/04/2025,P0001,C00092,SOUTH ,2.0,6017.98,0.0,12035.96
T102463,04/27/2024,P0036,C00224,Central,10.0,4229.62,0.0,42296.2
T106651,12/15/2023,P0026,C00234, East,1.0,13905.57,0.0,13905.57
T101788,13/06/2025,P0016,C00150,East,8.0,2604.21,0.0,20833.68
T107295,09/03/2023,P0002,C00176,East,6.0,13910.88,0.1,75118.75
T105107,14-Nov-2023,P0019,C00034,East,4.0,6013.99,0.05,22853.16
T105118,26-May-2024,P0008,C00020,North,8.0,499.0,0.0,3992.0
T100192,02/11/2025,P0040,C00116,Central,5.0,12756.37,0.05,60592.76
T100820,11/20/2025,P0018,C00054,Central,1.0,6437.51,0.0,6437.51
T108638,21/12/2023,P0021,C00210,North,4.0,359.09,0.1,1292.72
T106975,2024-05-23,P0026,C00218,Central,4.0,13905.57,0.1,50060.05
T108416,06/12/2025,P0016,C00062,South,7.0,2604.21,0.0,18229.47
T104166,04/12/2023,P0005,C00119,South,4.0,8621.09,0.0,34484.36
T102687,11/06/2024,P0005,C00243,West,4.0,8621.09,0.0,34484.36
T107209,27/07/2023,P0040,C00176,East,2.0,12756.37,0.0,25512.74
T101324,11/10/2024,P0033,C00142,Central,10.0,10082.29,0.0,100822.9
T104929,05/24/2024,P0034,C00199,Central,5.0,10038.95,0.0,50194.75
T105555,25-Feb-2024,P0011,C00004,East,1.0,8863.25,0.0,8863.25
T102607,2023-12-02,P0015,C00042,Central,7.0,4549.66,0.0,31847.62
T106144,04/11/2024,P0024,C00153,Central,3.0,11884.11,0.0,35652.33
T100238,11-May-2024,P0011,C00140,West,5.0,8863.25,0.0,44316.25
T104015,23/11/2023,P0033,C00226,West,8.0,10082.29,0.0,80658.32
T108441,30/10/2025,P0014,C00122,West,3.0,500.0,0.0,1500.0
T102977,2023-03-26,P0028,C00059,North,3.0,13737.15,0.0,41211.45
T104709,2025-05-08,P0007,C00017, East,4.0,14423.4,0.0,57693.6
T105398,06/01/2024,P0006,C00143,South,1.0,7884.39,0.0,7884.39
T100945,23-Apr-2023,P0002,C00021,Central,4.0,13910.88,0.0,55643.52
T107627,2023-02-27,P0025,C00006,East,1.0,9148.51,0.1,8233.66
T106329,16-Jan-2025,P0032,C00182,North,1.0,5656.65,0.15,4808.15
T105612,03/29/2023,P0032,C00136,South,6.0,5656.65,0.1,30545.91
T108434,2023-04-24,P0022,C00037,South,3.0,3102.81,0.2,7446.74
T103552,12/06/2024,P0027,C00128,South,5.0,9818.49,0.2,39273.96
T106336,10/08/2024,P0028,C00036,North,6.0,13737.15,0.0,82422.9
T103360,12/03/2025,P0002,C00116,,13.0,13910.88,0.0,180841.44
T106591,15/04/2025,P0034,C00221,West,2.0,10038.95,0.0,20077.9
T102410,2025-08-16,P0020,C00241,South,3.0,4508.3,0.0,13524.9
T104507,10/07/2024,P0003,C00094,SOUTH ,10.0,10949.99,0.2,87599.92
T107226,02-Oct-2025,P0014,C00114,South,3.0,500.0,0.0,1500.0
T103982,06/30/2024,P0013,C00036,North,2.0,9164.46,0.0,18328.92
T100146,2024-09-16,P0028,C00238,West,2.0,13737.15,0.0,27474.3
T108651,28-Jan-2024,P0010,C00006,East,2.0,8164.43,0.1,14695.97
T102294,06-May-2025,P0011,C00028,Central,3.0,8863.25,0.0,26589.75
T107398,14/06/2023,P0014,C00001,West,4.0,500.0,0.0,2000.0
T103611,2023-08-04,P0007,C00108,West,5.0,14423.4,0.15,61299.45
T101736,2023-02-26,P0033,C00041,East,5.0,10082.29,0.0,50411.45
T106311,31/05/2024,P0017,C00072,West,5.0,382.2,0.0,1911.0
T100114,03/09/2023,P0030,C00108,West,4.0,6824.34,0.0,27297.36
T107952,11/17/2023,P0030,C00162,north,3.0,6824.34,0.0,20473.02
T108212,18-Sep-2025,P0013,C00222,Central,1.0,9164.46,0.0,9164.46
T100498,02/17/2025,P0012,C00119,South,4.0,14484.04,0.0,57936.16
T100720,08/02/2024,P0026,C00222,Central,7.0,13905.57,0.15,82738.14
T106925,2023-10-09,P0026,C00124,West,5.0,13905.57,0.0,69527.85
T103089,2023-07-16,P0003,C00028,Central,3.0,10949.99,0.0,32849.97
T108231,2025-03-16,P0003,C00204,Central,6.0,10949.99,0.0,65699.94
T106020,02-Mar-2025,P0027,C00101,East,8.0,9818.49,0.0,78547.92
T105364,25/09/2024,P0006,C00144,West,2.0,7884.39,,15768.78
T100596,30/05/2024,P0034,C00180,Central,3.0,10038.95,0.0,30116.85
T108282,23-Oct-2025,P0012,C00029,East,6.0,14484.04,0.0,86904.24
T105028,08-May-2025,P0003,C00076,Central,4.0,10949.99,0.0,43799.96
T101647,06/13/2025,P0026,C00238,West,2.0,13905.57,0.2,22248.91
T105709,15-Jul-2023,P0001,C00215,East,1.0,6017.98,0.0,6017.98
T102700,2023-07-31,P0037,C00081,West,3.0,8484.46,0.05,24180.71
T106111,18-Oct-2024,P0017,C00230,East,1.0,382.2,0.0,382.2
T101700,2025-04-11,P0001,C00113,East,3.0,6017.98,0.0,18053.94
T108097,04/10/2023,P0003,C00248,North,8.0,10949.99,0.0,87599.92
T105953,20-Jan-2024,P0005,C00115,East,3.0,8621.09,0.05,24570.11
T105279,2023-09-06,P0027,C00189,North,3.0,9818.49,0.0,29455.47
T102942,25-Sep-2025,P0030,C00040,North,6.0,6824.34,0.05,38898.74
T105323,25/03/2023,P0028,C00020,North,2.0,13737.15,0.0,27474.3
T100086,09/09/2025,P0036,C00128,south,9.0,4229.62,0.0,38066.58
T102308,2024-06-12,P0004,C00136,South,6.0,4999.13,0.0,29994.78
T102677,2023-11-22,P0002,C00182,North,9.0,13910.88,0.05,118938.02
T106784,05/08/2024,P0003,C00130,East,2.0,10949.99,0.0,21899.98
T108379,06/05/2024,P0037,C00102,Central,1.0,8484.46,0.0,8484.46
T102594,2025-02-16,P0035,C00100,East,6.0,8930.77,0.1,48226.16
T104848,11/05/2024,P0024,C00120,West,8.0,11884.11,0.0,95072.88
T101029,09/03/2024,P0016,C00223,Central,4.0,2604.21,0.0,10416.84
T100136,2024-09-20,P0001,C00146,Central,5.0,6017.98,0.0,"₹30,089.90"
T106613,04/02/2024,P0015,C00099,North,1.0,4549.66,0.0,4549.66
T106200,2023-11-08,P0035,C00119,South,1.0,8930.77,0.0,8930.77
T107934,07/07/2025,P0036,C00209,East,4.0,4229.62,0.05,16072.56
T104409,01-Aug-2024,P0018,C00246,South,4.0,6437.51,0.0,25750.04
T101200,21/03/2024,P0007,C00169,Central,,14423.4,0.15,12259.89
T108677,08/10/2024,P0020,C00134,East,4.0,4508.3,0.0,18033.2
T107047,31/01/2025,P0036,C00236,East,4.0,4229.62,0.0,16918.48
T100566,02/10/2023,P0022,C00150,East,,3102.81,0.15,7912.17
T105991,2023-02-25,P0039,C00117,West,4.0,14579.92,0.0,58319.68
T103927,10-Oct-2023,P0032,C00097,West,7.0,5656.65,0.0,39596.55
T104994,08-Dec-2024,P0014,C00130,East,5.0,500.0,0.0,2500.0
T108452,02/12/2024,P0016,C00225,SOUTH ,1.0,2604.21,0.0,2604.21
T108485,28/04/2025,P0009,C00047,Central,2.0,11247.7,0.0,"₹22,495.40"
T107713,25-Jan-2024,P0034,C00010,South,3.0,10038.95,0.15,25599.32
T107202,01/26/2023,P0015,C00001,West,2.0,4549.66,0.0,9099.32
T106886,13/05/2023,P0025,C00184,East,1.0,9148.51,0.0,9148.51
